model;year;engineSize;transmission;mileage;fuelType;tax;mpg;price
1;2019;1.0;1;6051;4;145;58.9;14399
1;2017;1.0;1;28488;4;145;65.7;9999
2;2018;2.0;1;15761;4;145;41.5;18999
2;2019;1.5;2;14989;1;145;67.3;17999
1;2019;1.0;1;6339;4;145;58.9;15499
8;2019;1.2;1;2032;4;145;43.5;11799
4;2018;2.0;3;31316;1;145;54.3;16499
6;2016;1.5;3;9320;1;20;64.2;10299
14;2017;2.0;3;15600;1;160;48.7;21999
12;2017;2.0;1;23278;1;125;51.4;18799
6;2017;1.5;1;15280;1;20;68.9;9799
1;2019;1.0;1;3370;4;145;60.1;15499
1;2017;1.0;1;8937;4;0;65.7;11500
6;2016;1.5;3;9320;1;20;64.2;10199
1;2014;1.0;1;55000;4;0;65.7;5995
2;2017;1.5;1;32194;1;0;74.3;10799
4;2019;1.5;2;12598;4;145;31.0;20999
2;2018;2.0;1;9560;4;145;41.5;19999
5;2017;1.5;1;16785;1;30;64.2;9999
2;2015;1.5;1;65419;1;0;74.3;6999
7;2016;1.5;1;61223;1;0;78.5;9499
14;2019;2.0;3;6852;1;145;37.2;32499
5;2020;1.0;1;1812;4;145;52.3;16999
5;2020;1.0;1;775;4;145;51.4;16999
4;2019;2.0;1;7758;1;145;47.9;18399
1;2019;1.0;1;9751;4;145;55.4;16499
2;2017;1.0;1;52946;4;145;60.1;8799
1;2018;1.0;1;20498;4;145;56.5;10999
2;2018;2.0;1;11258;4;145;41.5;18999
1;2016;1.0;1;6782;4;0;65.7;10399
1;2018;1.0;1;13000;4;145;55.4;13799
6;2017;1.0;1;12035;4;30;55.4;12299
1;2019;1.0;1;4918;4;145;58.9;15500
1;2019;1.0;1;11498;4;145;58.9;14500
16;2018;2.0;3;25700;1;145;52.3;19199
12;2017;2.0;1;32331;1;145;56.5;18399
2;2019;1.0;1;9121;4;145;58.9;18999
2;2019;1.0;1;13592;4;145;60.1;16299
4;2019;2.0;1;11692;1;145;47.9;17499
2;2019;1.0;1;4451;4;145;60.1;17999
8;2018;1.2;1;16658;4;145;57.7;7799
1;2018;1.0;1;34981;4;145;65.7;10199
1;2019;1.0;1;9855;4;145;56.5;13499
1;2018;1.0;1;14763;4;145;58.9;10899
2;2017;1.0;1;23436;4;145;60.1;11599
7;2018;1.5;1;25199;4;145;48.7;14999
12;2017;2.0;1;24434;1;145;56.5;18999
7;2020;2.0;3;6897;1;145;58.9;22999
2;2017;2.0;1;21000;4;145;41.5;18399
1;2017;1.0;1;14251;4;145;65.7;10199
4;2017;1.5;2;18370;4;145;38.2;17799
4;2019;2.0;1;4297;1;145;47.9;19599
4;2017;2.0;1;20668;1;145;60.1;14999
13;2017;1.6;3;11051;4;145;44.1;10699
1;2016;1.2;1;32332;4;125;54.3;8999
10;2019;1.0;1;18065;4;145;47.9;12899
6;2018;1.5;1;15800;1;145;58.9;11999
1;2019;1.0;3;8227;4;145;48.7;16399
2;2017;1.5;1;22625;1;0;74.3;11199
2;2018;1.5;1;14769;1;145;74.3;13500
6;2017;1.0;1;23357;4;145;55.4;9920
2;2015;1.5;1;39557;1;0;74.3;8250
15;2013;1.2;1;60000;4;30;57.7;3999
1;2017;1.0;3;7456;4;145;54.3;11180
2;2019;1.0;1;12892;4;145;60.1;15199
1;2018;1.0;1;9310;4;145;65.7;9899
1;2018;1.0;1;12289;4;145;65.7;10499
1;2018;1.0;1;34312;4;145;65.7;10799
1;2018;1.1;1;7363;4;145;55.4;10599
4;2019;2.0;1;11359;1;145;38.2;19499
3;2019;1.0;1;871;4;145;50.4;23999
2;2018;1.5;1;29099;1;145;74.3;12399
2;2019;1.0;1;8588;4;145;60.1;17499
5;2018;1.5;1;14877;1;145;68.9;12899
1;2018;1.0;1;15119;4;145;60.1;11799
2;2018;1.5;1;14563;1;145;80.7;13899
1;2019;1.0;1;15263;4;145;55.4;12999
4;2017;2.0;1;11980;1;145;60.1;16999
4;2017;2.0;1;25503;1;145;54.3;16799
3;2019;1.0;1;3068;4;145;50.4;19990
5;2017;1.0;1;8748;4;145;52.3;10900
1;2018;1.0;1;16323;4;145;65.7;11200
1;2018;1.0;2;16466;4;145;54.3;13200
10;2017;1.5;1;31125;1;145;64.2;10600
5;2019;1.0;1;4874;4;145;51.4;16600
2;2018;1.0;2;17643;4;145;51.4;13790
4;2017;2.0;1;14448;1;145;60.1;16699
1;2019;1.0;3;7569;4;145;48.7;16299
4;2019;1.5;1;4144;4;145;35.3;20000
4;2018;2.0;1;13500;1;145;60.1;15799
2;2017;1.5;2;12572;4;145;46.3;14499
2;2017;1.0;3;13768;4;145;51.4;12799
2;2019;1.5;1;5687;4;145;51.4;18899
12;2016;2.0;1;33071;1;125;43.5;16499
1;2017;1.0;1;21152;4;145;65.7;10299
1;2018;1.1;1;15567;4;145;64.2;9499
1;2017;1.0;1;18401;4;145;65.7;9399
1;2019;1.0;1;7990;4;145;56.5;13399
5;2018;1.0;1;7924;4;145;54.3;12699
5;2017;1.5;3;11963;4;160;44.8;10999
2;2014;2.0;1;30388;4;235;39.2;12399
1;2017;1.0;1;12485;4;0;65.7;11499
1;2017;1.0;1;14226;4;0;65.7;9299
1;2018;1.0;1;8207;4;145;58.9;13299
1;2019;1.0;1;10735;4;145;58.9;12699
2;2019;1.0;1;3169;4;145;60.1;17499
4;2017;2.0;3;23041;1;145;54.3;18499
2;2019;1.0;1;1318;4;145;60.1;18900
1;2019;1.0;1;14711;4;145;58.9;14300
1;2017;1.0;3;19145;4;0;57.7;11499
2;2017;2.0;1;26181;4;145;41.5;17890
1;2016;1.0;1;23698;4;20;62.8;9490
2;2020;1.5;2;6041;1;145;67.3;20490
1;2019;1.1;1;3497;4;145;55.4;12990
1;2018;1.0;1;4103;4;145;58.9;12340
1;2020;1.0;3;2425;4;145;40.9;17990
1;2020;1.0;1;2629;4;145;55.4;19990
2;2020;1.0;1;1853;4;145;49.6;20990
2;2020;1.0;1;3492;4;145;60.1;22490
1;2019;1.0;1;10521;4;145;55.4;13800
1;2019;1.0;1;7512;4;145;60.1;15290
1;2017;1.0;1;28438;4;0;65.7;8700
1;2017;1.0;1;26262;4;0;65.7;8990
5;2018;1.0;2;2240;4;145;48.7;15390
5;2016;1.0;1;21743;4;125;53.3;9990
2;2018;1.5;1;17299;1;145;74.3;13490
2;2018;1.5;1;20275;1;145;74.3;13290
1;2019;1.0;1;1678;4;145;60.1;15190
4;2014;2.0;1;61590;1;160;47.9;9990
1;2014;1.6;1;66941;4;145;47.9;7721
1;2013;1.2;1;32179;4;30;54.3;5830
1;2013;1.0;1;17066;4;0;65.7;7820
1;2013;1.2;1;45055;4;30;54.3;5990
2;2019;1.0;1;10194;4;150;58.9;16990
1;2017;1.0;1;17764;4;150;65.7;10790
5;2017;1.0;1;38454;4;125;53.3;9290
1;2016;1.0;2;7117;4;0;57.7;10700
12;2019;2.0;1;13301;1;145;54.3;24190
1;2018;1.0;1;33651;4;145;65.7;11994
2;2014;1.6;1;53998;1;20;67.3;7490
1;2019;1.0;1;1720;4;145;58.9;12290
1;2017;1.0;1;11203;4;0;65.7;10490
1;2017;1.0;1;7657;4;0;65.7;8700
1;2017;1.0;1;36246;4;145;65.7;8950
1;2018;1.0;1;6013;4;145;58.9;11810
1;2017;1.0;1;19469;4;145;65.7;10095
16;2016;2.0;3;17136;1;145;52.3;19290
1;2015;1.6;1;42746;4;145;47.9;9495
2;2019;1.0;1;13257;4;145;58.9;14695
1;2018;1.0;1;8146;4;150;65.7;11990
1;2014;1.5;1;40885;1;0;76.4;7190
4;2019;1.5;2;6128;4;145;31.0;21495
1;2017;1.2;1;23300;4;125;54.3;8495
1;2013;1.6;1;30000;4;150;47.9;9495
1;2013;1.2;1;35000;4;30;54.3;6000
4;2019;1.5;1;8116;1;145;54.3;18599
2;2019;1.5;1;7782;1;145;74.3;20199
1;2019;1.1;1;1659;4;145;48.7;13199
6;2016;1.6;1;9536;4;160;44.1;9699
2;2018;1.5;1;6324;1;145;74.3;16499
2;2019;1.5;1;15952;1;145;80.7;14000
2;2019;1.0;1;3205;4;145;60.1;17699
1;2019;1.0;1;6739;4;145;60.1;15499
1;2018;1.0;1;25139;4;145;56.5;10699
1;2019;1.5;1;2452;4;145;40.3;16299
2;2018;2.0;1;15450;4;145;41.5;18890
2;2017;2.0;1;19877;4;145;41.5;15440
2;2017;2.0;1;12989;4;145;41.5;19290
4;2016;2.0;3;34569;1;145;52.3;16690
1;2019;1.0;1;9565;4;145;55.4;13500
2;2017;2.0;1;17049;4;145;41.5;19990
4;2018;1.5;1;14110;1;145;54.3;14500
4;2017;2.0;3;22667;1;145;54.3;19995
1;2018;1.0;1;23884;4;145;65.7;11490
2;2019;1.0;1;10865;4;145;60.1;15990
1;2016;1.0;1;36293;4;20;62.8;8990
7;2017;1.5;2;18290;4;145;44.8;15390
1;2017;1.0;1;10427;4;145;65.7;10990
1;2019;1.0;1;11425;4;145;55.4;13800
1;2018;1.0;1;5238;4;145;61.4;13499
2;2017;1.0;3;16943;4;125;51.4;12999
13;2017;1.6;3;10606;4;145;44.1;10399
1;2019;1.0;1;17115;4;145;58.9;11999
16;2016;2.0;1;35029;1;125;56.5;16299
7;2017;2.0;2;45346;1;145;58.9;12500
12;2016;2.0;3;35665;1;145;54.3;19000
4;2018;1.5;2;18180;4;150;38.2;17895
7;2017;2.0;1;16098;1;145;64.2;14990
4;2017;2.0;1;34442;1;125;60.1;15490
16;2019;2.0;1;16764;1;145;55.4;24399
1;2018;1.0;1;7100;4;145;65.7;10590
2;2019;1.5;2;2256;1;145;74.3;19000
1;2019;1.0;1;6283;4;145;60.1;15299
2;2015;1.6;3;31000;4;160;44.8;8595
1;2018;1.0;3;35113;4;145;54.3;11499
4;2018;2.0;1;5964;1;145;47.9;16499
1;2018;1.0;1;14173;4;145;58.9;13699
2;2019;1.0;1;1286;4;145;58.9;18499
2;2019;1.0;1;5013;4;145;60.1;17299
1;2018;1.0;1;12411;4;145;62.8;12500
5;2018;1.5;1;11133;1;145;68.9;13000
4;2019;2.0;3;3295;1;145;38.7;25799
1;2019;1.0;1;9101;4;145;58.9;14999
1;2019;1.0;1;7124;4;145;55.4;15199
1;2019;1.0;3;7646;4;145;48.7;16299
6;2017;1.0;1;9786;4;30;55.4;11500
1;2019;1.0;3;4803;4;145;48.7;16599
6;2016;1.0;1;28889;4;30;55.4;9899
2;2017;2.0;1;16222;1;145;67.3;16899
2;2017;2.0;1;16601;4;200;41.5;17899
1;2017;1.0;1;6653;4;0;65.7;10000
1;2019;1.0;1;281;4;145;58.9;15399
6;2018;1.0;1;18363;4;145;55.4;12399
14;2019;2.0;3;1461;1;145;37.2;32397
1;2017;1.2;1;8867;4;145;54.3;8989
2;2015;1.5;1;70232;1;0;74.3;8499
2;2018;2.0;1;22334;4;145;41.5;15999
1;2018;1.0;3;33846;4;145;54.3;11499
4;2018;1.5;1;44934;1;145;64.2;14999
1;2019;1.0;1;7036;4;145;58.9;14599
1;2019;1.0;1;14389;4;145;55.4;13799
1;2016;1.2;1;32332;4;125;54.3;8299
8;2018;1.2;1;12698;4;145;43.5;9699
2;2019;1.5;1;9520;4;145;46.3;18000
2;2019;2.3;1;4486;4;145;34.5;26000
1;2019;1.0;1;4000;4;145;56.5;14000
8;2019;1.2;1;3000;4;145;43.5;11250
1;2017;1.0;3;18104;4;145;54.3;12000
4;2018;2.0;1;6148;1;145;39.2;18250
2;2018;1.5;2;25181;1;145;74.3;16000
1;2018;1.0;3;20735;4;145;54.3;12498
2;2016;1.0;3;10136;4;125;51.4;11555
1;2018;1.0;1;27500;4;145;65.7;9999
7;2015;1.5;1;24229;4;145;48.7;11599
1;2018;1.1;1;25907;4;145;64.2;8999
1;2017;1.0;1;19893;4;145;65.7;9499
1;2017;1.0;1;13195;4;0;65.7;9938
4;2017;1.5;2;12143;4;145;38.2;16007
16;2017;2.0;1;36123;1;125;56.5;17958
6;2016;1.5;1;22000;1;20;68.9;11999
4;2017;2.0;1;30953;1;125;60.1;13799
1;2018;1.0;1;6000;4;145;65.7;11699
5;2016;1.5;1;27000;1;30;64.2;8614
4;2017;2.0;1;9000;1;125;60.1;14699
1;2019;1.5;1;9100;4;145;40.3;18499
1;2020;1.0;1;50;4;145;56.5;15699
1;2020;1.0;1;50;4;145;56.5;15199
1;2019;1.0;1;8721;4;145;58.9;14499
1;2018;1.0;1;11028;4;145;56.5;12399
1;2018;1.0;1;8087;4;145;58.9;13770
1;2018;1.0;1;27919;4;145;65.7;9999
1;2019;1.0;1;17500;4;145;56.5;12999
4;2019;2.0;1;9911;1;145;47.9;18999
4;2019;2.0;1;5900;1;145;47.9;21999
2;2019;1.0;1;8900;4;145;60.1;16999
1;2017;1.2;1;14899;4;125;54.3;8594
5;2017;1.0;1;23453;4;125;52.3;10499
16;2016;2.0;1;40885;1;125;56.5;16620
12;2017;2.0;3;24553;1;125;52.3;15699
1;2019;1.0;3;8291;4;145;48.7;16099
1;2019;1.0;1;7343;4;145;58.9;13199
1;2018;1.0;1;18800;4;145;65.7;10999
1;2019;1.0;1;13353;4;145;58.9;14199
16;2017;2.0;1;33695;1;125;56.5;18799
1;2019;1.0;3;4682;4;145;48.7;16599
5;2019;1.0;1;6777;4;145;53.3;15000
4;2017;1.5;2;17980;4;235;38.2;15499
1;2017;1.0;1;18593;4;0;65.7;9599
2;2017;1.0;1;18832;4;145;60.1;11200
8;2019;1.2;1;8500;4;145;47.9;9750
1;2019;1.0;1;15000;4;145;56.5;12500
1;2016;1.5;1;45853;1;0;88.3;7490
1;2015;1.0;1;33400;4;0;65.7;6600
1;2019;1.5;1;2000;4;145;40.3;20750
4;2017;1.5;2;10453;4;145;38.2;17000
13;2017;1.0;1;15364;4;30;55.4;10250
1;2018;1.0;1;13921;4;150;65.7;11550
13;2013;1.6;3;52209;4;160;44.1;5495
1;2014;1.5;1;42894;1;0;76.4;6970
1;2017;1.0;3;28405;4;0;57.7;9990
1;2018;1.0;1;5974;4;145;65.7;11100
1;2018;1.0;1;4505;4;145;58.9;11495
2;2018;1.0;1;18695;4;145;58.9;13295
2;2019;1.0;1;9510;4;145;60.1;17195
2;2019;1.0;1;10633;4;145;60.1;17150
2;2019;1.0;1;10342;4;145;60.1;17195
5;2018;1.0;1;13491;4;145;54.3;13195
2;2018;1.0;1;18602;4;145;60.1;11090
2;2019;1.0;1;13423;4;145;58.9;15400
1;2017;1.0;1;12513;4;0;65.7;9750
2;2019;1.0;1;4365;4;145;47.9;18250
1;2018;1.0;1;14108;4;145;62.8;15250
1;2018;1.0;1;9900;4;145;57.7;12700
2;2017;1.6;3;29719;4;160;44.8;10250
13;2017;1.0;1;29990;4;145;57.7;10000
1;2018;1.1;1;13106;4;150;55.4;10500
1;2018;1.0;1;17626;4;150;62.8;14500
4;2015;1.5;2;23905;4;235;38.2;12327
1;2017;1.6;3;31895;4;145;47.9;7695
13;2016;1.6;3;13446;4;160;44.1;7990
5;2018;1.0;3;14335;4;150;48.7;11990
4;2017;1.5;1;32974;1;150;64.2;10990
13;2014;1.0;1;51090;4;30;55.4;5750
1;2015;1.0;1;35524;4;0;65.7;7250
2;2016;1.0;1;18943;4;20;60.1;8995
5;2018;1.0;1;8206;4;145;54.3;12295
2;2016;1.0;1;12482;4;20;61.4;8995
2;2016;2.0;1;68690;4;205;41.5;12195
2;2018;1.0;1;11821;4;145;60.1;12195
1;2015;1.0;1;42357;4;0;65.7;7199
1;2018;1.0;1;5161;4;145;65.7;12299
1;2015;1.0;1;24695;4;0;65.7;8899
5;2018;1.0;1;15493;4;150;54.3;14400
2;2017;2.0;1;34702;1;150;67.3;15495
2;2019;1.0;1;5334;4;150;60.1;18400
2;2019;1.0;1;6275;4;150;60.1;18495
1;2018;1.0;1;9798;4;150;65.7;10990
5;2017;1.0;1;32570;4;150;52.3;8990
1;2017;1.0;1;11200;4;0;65.7;9995
1;2017;1.0;1;27183;4;0;65.7;8595
1;2018;1.0;1;29582;4;145;65.7;9995
1;2017;1.2;1;16509;4;145;54.3;8650
1;2017;1.0;1;17840;4;0;65.7;9495
4;2019;1.5;1;12245;4;145;35.3;19100
2;2017;2.0;1;16919;4;145;41.5;17795
8;2018;1.2;1;6771;4;150;57.7;8300
4;2018;1.5;1;12789;4;150;39.2;18250
2;2017;1.0;1;16159;4;20;60.1;10900
1;2019;1.0;3;407;4;145;48.7;16499
1;2020;1.0;1;12;4;145;56.5;16999
1;2018;1.0;1;2290;4;145;65.7;10099
2;2019;1.0;2;12238;4;145;48.7;16599
2;2014;1.6;1;37773;4;145;47.9;6699
1;2017;1.0;1;2942;4;145;65.7;11199
1;2016;1.2;1;32332;4;125;54.3;7599
5;2019;1.0;1;3682;4;145;51.4;15850
16;2018;2.0;3;34715;1;145;52.3;18000
1;2018;1.0;1;32423;4;145;65.7;9900
1;2018;1.0;1;33564;4;145;65.7;10350
1;2018;1.0;1;28822;4;145;65.7;9600
4;2019;1.5;2;13437;4;145;31.0;19795
4;2017;1.5;2;20688;4;235;38.2;15195
4;2017;1.5;2;22516;4;235;38.2;15200
2;2019;1.0;1;7846;4;145;58.9;18495
1;2018;1.0;1;17742;4;145;62.8;11100
4;2019;1.5;1;3504;4;145;35.3;19995
4;2017;1.5;2;18676;4;235;38.2;15495
2;2018;2.0;1;14076;4;145;41.5;18795
13;2018;1.0;1;38404;4;145;57.7;8995
2;2019;1.0;1;7641;4;145;60.1;18250
1;2015;1.0;1;12317;4;0;65.7;10150
1;2017;1.2;1;25469;4;125;54.3;8500
1;2018;1.0;1;1700;4;145;58.9;13950
2;2019;1.0;1;8000;4;145;60.1;17250
5;2019;1.0;1;2000;4;145;52.3;16750
2;2019;1.0;1;8702;4;145;58.9;15000
1;2017;1.0;3;3925;4;0;57.7;12500
10;2018;1.0;1;2542;4;145;47.1;16699
4;2017;2.0;1;29000;1;125;60.1;15799
6;2017;1.5;1;37187;1;145;68.9;10599
1;2019;1.0;1;7809;4;145;58.9;15200
1;2019;1.0;1;7221;4;145;58.9;15299
1;2019;1.0;1;7949;4;145;56.5;12899
1;2019;1.0;3;7374;4;145;48.7;16099
13;2017;1.4;1;4629;4;145;47.1;9899
1;2019;1.0;1;7683;4;145;58.9;16499
2;2018;1.5;1;7056;1;145;80.7;14400
4;2016;2.0;1;28362;1;145;54.3;13799
4;2018;1.5;1;18419;4;145;39.2;17899
2;2018;1.5;1;14563;1;145;80.7;13899
2;2018;1.5;1;21853;1;145;74.3;14199
2;2017;1.5;1;30806;1;145;74.3;10299
4;2018;1.5;1;10586;1;145;54.3;15799
1;2018;1.0;1;9749;4;145;65.7;12000
1;2019;1.0;3;7408;4;145;48.7;16399
2;2019;1.5;1;9654;4;145;51.4;18700
2;2019;1.5;1;1672;1;145;62.8;17395
4;2019;1.5;1;6036;4;145;39.2;18800
2;2018;2.0;1;17128;1;145;67.3;18400
1;2018;1.0;1;21454;4;145;65.7;9290
1;2019;1.0;1;11096;4;150;55.4;16200
2;2018;1.0;1;14295;4;150;60.1;13095
10;2018;1.0;1;21965;4;145;54.3;11795
2;2019;1.0;1;8581;4;145;58.9;15795
1;2018;1.0;3;33618;4;150;54.3;14995
1;2017;1.1;1;19470;4;145;64.2;9000
1;2017;1.0;3;16767;4;30;57.7;10500
2;2017;2.0;3;32000;1;145;61.4;16980
1;2017;1.0;1;5244;4;150;62.8;10991
2;2017;1.0;3;40196;4;145;51.4;9495
12;2019;2.0;1;14233;1;145;54.3;23795
1;2018;1.0;1;33996;4;145;65.7;9900
4;2019;1.5;2;11498;4;145;31.0;19895
1;2017;1.0;1;36836;4;0;65.7;8295
8;2018;1.2;1;12698;4;145;43.5;9699
13;2017;1.6;3;10606;4;145;44.1;10000
16;2016;2.0;1;35029;1;125;56.5;16299
2;2018;1.0;1;23202;4;145;60.1;11500
7;2015;2.0;1;45506;1;20;68.9;10000
1;2018;1.0;1;7487;4;145;65.7;10699
1;2018;1.0;1;16104;4;145;65.7;11000
5;2019;1.0;1;4949;4;145;51.4;15799
11;2019;1.5;1;1390;1;145;61.4;20000
3;2019;1.0;1;1606;4;145;50.4;23999
6;2015;1.5;1;45888;1;20;68.9;10000
2;2019;1.0;1;13323;4;145;58.9;15500
1;2019;1.0;1;5022;4;145;58.9;13500
2;2013;2.0;1;49460;1;125;56.5;7099
1;2018;1.0;1;25979;4;145;65.7;11299
4;2017;1.5;1;33000;1;145;64.2;13299
4;2018;2.0;1;11770;1;145;60.1;18000
2;2017;1.0;1;16286;4;145;57.7;12699
1;2016;1.0;1;33589;4;20;62.8;8599
4;2019;1.5;1;3196;4;145;35.3;19500
1;2019;1.1;1;2420;4;145;48.7;12699
4;2019;2.0;1;6623;1;145;47.9;21999
2;2018;2.0;1;17127;4;145;41.5;19000
14;2019;2.0;2;12607;1;145;37.2;32000
2;2019;1.5;1;3088;1;145;74.3;16500
1;2020;1.0;1;18;4;145;56.5;14500
1;2018;1.0;1;9003;4;145;58.9;11900
7;2017;1.5;1;7147;4;150;48.7;14250
5;2018;1.0;1;12202;4;150;54.3;13800
2;2017;1.0;1;21224;4;150;60.1;10750
5;2016;1.5;1;22438;4;165;44.8;9000
5;2017;1.0;1;31917;4;150;52.3;9750
1;2017;1.0;1;22578;4;145;65.7;10500
2;2018;1.0;1;5813;4;145;60.1;12500
14;2017;2.0;3;15349;1;200;47.9;22099
1;2017;1.0;3;4512;4;0;57.7;12399
1;2019;1.0;1;4293;4;145;60.1;15500
5;2018;1.0;1;9293;4;145;54.3;14199
4;2019;1.5;1;7519;4;145;35.3;19799
2;2017;2.0;1;13014;4;200;41.5;18299
5;2017;1.5;1;10778;1;30;64.2;10099
2;2018;1.0;1;13696;4;145;60.1;12000
2;2019;1.0;1;1786;4;145;60.1;16800
1;2019;1.0;1;4377;4;145;58.9;12000
2;2017;2.0;1;7640;4;145;41.5;18500
1;2018;1.0;1;4096;4;145;58.9;14000
2;2018;2.0;1;6004;4;145;41.5;20500
13;2017;1.0;1;15171;4;145;57.7;11900
1;2017;1.0;1;7362;4;145;65.7;10500
1;2018;1.0;1;3391;4;145;56.5;12750
1;2019;1.0;1;11;4;145;58.9;16000
1;2018;1.0;1;12588;4;145;60.1;11350
1;2018;1.0;3;11517;4;145;54.3;13791
1;2015;1.6;3;18058;4;150;47.9;8495
1;2014;1.6;3;25000;4;145;47.9;8195
1;2016;1.6;2;4000;4;145;47.9;10995
1;2016;1.6;3;11000;4;145;47.9;9995
17;2017;5.0;2;7546;4;145;23.5;48999
1;2019;1.5;1;8000;4;145;40.3;22495
2;2018;2.3;1;11000;4;145;36.7;54995
17;2017;5.0;1;21575;4;145;20.9;49999
1;2015;1.6;1;29865;4;150;47.9;13995
2;2016;1.0;1;29586;4;20;61.4;9000
7;2017;2.0;1;19652;1;30;62.8;15250
2;2018;1.0;3;14119;4;150;51.4;13000
2;2016;1.0;1;24095;4;20;60.1;8900
2;2019;2.0;2;1500;1;145;64.2;29000
5;2017;1.0;1;21559;4;150;52.3;9200
2;2017;2.0;1;28887;4;150;41.5;15000
2;2019;1.0;1;7288;4;150;60.1;17750
1;2018;1.0;1;11444;4;150;62.8;12000
2;2019;1.0;1;6653;4;150;49.6;17750
7;2018;2.0;1;12083;1;145;65.7;15333
4;2017;2.0;1;10233;1;125;60.1;14777
2;2016;1.0;1;36026;4;20;60.1;8551
1;2015;1.2;1;25535;4;30;54.3;6987
4;2014;2.0;1;71671;1;145;53.3;7771
6;2014;1.6;1;30918;1;30;61.4;6662
4;2017;2.0;1;21223;1;125;60.1;13331
2;2015;1.0;1;14282;4;20;60.1;11111
7;2016;1.5;1;56500;4;150;48.7;9311
14;2017;2.0;3;25725;1;145;47.9;22511
4;2019;1.5;1;3463;4;145;35.3;20000
5;2017;1.0;1;28697;4;145;52.3;9300
13;2014;1.0;1;38200;4;30;57.7;7300
2;2019;1.0;1;4210;4;150;58.9;16300
1;2019;1.0;1;6207;4;150;56.5;13000
1;2019;1.5;1;20450;1;150;58.9;11500
1;2017;1.0;3;17506;4;0;57.7;12000
1;2013;1.0;1;25373;4;0;65.7;7500
1;2016;1.0;2;3410;4;0;57.7;10500
1;2018;1.0;1;19800;4;150;65.7;11000
1;2018;1.0;1;18000;4;150;65.7;11000
1;2018;1.0;1;8095;4;150;58.9;13200
1;2018;1.0;1;10177;4;150;65.7;11000
2;2019;1.0;2;4500;4;150;50.4;17000
2;2019;1.0;1;6090;4;150;58.9;16200
2;2018;1.0;1;5700;4;150;60.1;17000
1;2019;1.0;1;3440;4;150;56.5;13400
2;2018;1.0;3;9305;4;150;51.4;13300
7;2016;2.0;3;47273;1;125;58.9;11500
4;2017;1.5;2;9960;4;235;38.2;15999
1;2017;1.0;1;13808;4;0;65.7;9950
1;2018;1.0;1;9540;4;145;65.7;11000
4;2018;1.5;1;4368;4;145;39.2;20250
2;2019;1.5;1;1757;4;145;53.3;17500
7;2016;2.0;2;24531;2;0;67.3;15500
1;2018;1.0;1;14900;4;145;65.7;11250
2;2018;2.0;1;17501;4;145;41.5;19500
14;2019;2.0;2;4694;1;145;37.2;33000
2;2017;2.0;1;5713;4;145;41.5;18500
2;2018;2.0;1;13938;4;145;41.5;18495
4;2017;2.0;3;39061;1;145;54.3;17995
9;2019;2.0;1;10012;1;150;35.3;24000
2;2018;1.5;1;7267;1;145;74.3;15300
4;2018;1.5;2;717;4;145;31.0;22500
8;2017;1.2;1;16994;4;145;57.7;7500
1;2018;1.0;1;11552;4;145;65.7;11700
1;2018;1.0;1;17500;4;145;62.8;11500
1;2018;1.0;1;15145;4;145;65.7;11100
1;2017;1.2;1;8081;4;150;54.3;9200
1;2017;1.0;1;11279;4;150;65.7;9500
5;2018;1.0;1;7545;4;150;54.3;14600
1;2017;1.0;1;14858;4;150;65.7;10000
8;2019;1.2;1;4413;4;150;47.9;9800
1;2018;1.0;1;21590;4;145;65.7;9500
16;2016;1.5;1;28139;4;160;43.5;16000
5;2017;1.5;3;9148;4;160;44.8;11250
1;2019;1.0;1;60;4;145;58.9;12300
1;2018;1.0;1;28528;4;145;65.7;11000
4;2018;1.5;2;18129;4;150;38.2;16990
4;2016;2.0;1;28989;1;125;60.1;12490
2;2017;1.5;1;36704;1;0;74.3;10995
4;2018;1.5;1;6522;4;145;45.6;15295
2;2016;1.0;1;51606;4;20;61.4;6995
1;2015;1.6;1;58693;1;0;78.5;6495
5;2015;1.5;1;33600;4;160;44.8;7441
15;2015;1.2;1;10573;4;30;57.7;5572
1;2016;1.2;1;27325;4;125;54.3;8232
7;2016;2.0;1;48401;1;30;64.2;11501
1;2019;1.5;1;6200;4;145;40.3;17500
1;2018;1.0;1;3973;4;145;60.1;15000
2;2016;1.0;1;27638;4;20;61.4;8700
2;2017;1.5;1;6179;1;145;74.3;12000
1;2019;1.0;3;7744;4;145;48.7;16800
1;2019;1.0;3;4928;4;145;48.7;17000
1;2019;1.0;1;6469;4;145;55.4;15800
1;2019;1.0;1;9231;4;145;60.1;15300
1;2019;1.0;1;5250;4;145;60.1;15700
4;2019;1.5;1;8101;4;145;35.3;19500
1;2019;1.0;1;6241;4;145;56.5;13500
2;2016;1.0;1;8389;4;20;60.1;11495
2;2017;1.0;1;12595;4;20;60.1;12995
5;2016;1.5;1;14368;1;30;64.2;10195
1;2017;1.0;1;16537;4;0;65.7;8995
1;2018;1.0;1;34575;4;145;65.7;11490
1;2017;1.6;1;5924;4;150;47.9;13200
1;2017;1.0;1;11000;4;150;65.7;10990
8;2017;1.2;1;23253;4;150;57.7;7490
2;2019;2.0;1;4127;1;145;50.4;27490
1;2019;1.0;2;11148;4;145;65.7;12995
4;2019;2.0;1;8273;1;145;38.2;17700
1;2019;1.0;1;8514;4;145;56.5;13690
1;2017;1.2;1;11197;4;125;54.3;9690
2;2017;1.5;1;25892;1;0;74.3;12490
